Tweet,Label
心有不甘，无能为力的崔大使，相比王毅带的一大堆战狼垃圾，崔应该是最称职和比较专业的外交官，可惜了，在邪恶的中共黑社会集团，人才都最终只能是废柴！ ,Neither
忽然記起年半前係YouTube見陸恭蕙遊說啲鬼佬，話後生仔覺得一旦停咗示威就會俾中共秋後算帳，係諗多咗。諗住睇下國安法後佢又有咩高見，然後就搵到呢系列cls文 ,Abusive-only
RT : 法轮功不仅仅是宗教 RT :  兼听则明 ——法轮功小问答目录：1．什么是法轮功？2．“天安门自焚”是怎么回事？3．4.25中南海万人上访是怎么回事？4．1400例死亡怎么回事？5．法轮功是不是不…,Neither
RT : #海外香港🇫🇷不少香港人到法國留學、工作、生活，都是仰慕法國的哲學文化，並被價廉物美的法蘭西公立教育吸引，然而法國學者卻不一定支持香港。Joanne在法國居住已經十年，從反國教運動開始，就成為在法援港運動的組織者，並在反送中運動期間連結了…,Neither
原来是个轮子啊,Neither
其实梅根也不算黑人，只有四分之一的黑人血统。哈里找一个纯黑妞结婚试试……😄,Neither
台蛙：“美国爸爸会替我们宣布独立建国的”,Abusive-only
RT : 香港人離開香港就係逃犯？究竟有幾涼薄先講得出口？By Twitter,Neither
RT : 这是民主党所讲的Asian Hate仇恨亚裔；但当攻击亚裔的是黑人，主流媒体即时集体闭嘴，不报道。因为，如果不是白人攻击亚裔，就不符合民主党和主流媒体扭曲的，完全是偏见的，无中生有的，支持左派议程的naratives叙事--白人仇恨亚裔。,Neither
裸睡就没得睡了,Neither
覺得A配裡會開賣的中國人(也只有中國人會開賣)都是嘴比手厲害，剛遇到辛烷到處扔跳墊到處跑結果一直被射死還每次都pin po pin po的吵，開賣講中國方言誰他媽聽的懂啊幹，是不會講中文嗎@@,Neither
"1)過去看過別人用BTS音樂的冰演:那些人卻對BTS認知不足,沒抓到精隨,讓人完全不能忍受&gt;&lt;2) Romsky 以某種還不錯的方式把BTS的音樂結合了滑冰⛸️,我猜他認真地看了MV,也真的研究過BTS的表演,我期待在gala… ",Neither
台蛙：哇，能去日本艾😍,Abusive-only
RT : 现在看到这张脸，已经基本记不起来黑客帝国里的表演了。印象脱钩之后，取而代之的是看到这张图能脑补到John wick举起贝斯就往人脑袋上砸的桥段,Neither
好可愛根本兩個小孩在玩 ,Neither
千里送鹅毛，礼轻情意重！,Neither
是要講幾次,Neither
RT :  SIR 我愿意一起干掉中国共产党！take down THE CCP！ ,Neither
面对比自己小几岁的人，我有时会情不自禁地代入我现在的压力，在他们面前作出教导着的姿态，并对他们的抱怨不屑一顾。但谁不是从那个时候走过来的呢？大多数人不过一路跌跌撞撞走到今天，小朋友的抱怨，我也一定有过。我现在做得还不够好，之后也会更加提醒自己，尤其是在帮帮群里看到一些实例时。,Neither
【堅離地傾・沈旭暉 123🇭🇰】盧斯達：解構香港人：極端理性和極端感性的混合體（下）  via 。,Neither
背后没有这些白人、鬼子王八蛋，加上无脑的港渣，回归后的香港应该不错；看看澳门同样是回归，澳门人懂得感恩，守住自己是主人的底线；哪像港毒舔洋到了无人格的地步，木乃伊都比牠们有价值！,Hate-speech
畜生又發聲明澄清，但無人會信黑畜,Hate-speech
台蛙每天都是接受这样的信息，怪不得变井底之蛙，台湾最出名是什么？当然是诈骗犯，这是世界公认的。,Hate-speech
河南人在收获季也去新疆摘棉花，越南人在收获季也来广西砍甘蔗。有利就有人经营生意，再正常不过了，难不成河南人去摘棉花，越南人来砍甘蔗都是被压迫的？感觉整个西方的思维在趋于僵化，社会发展目标在趋于迷茫。,Neither
本质上跟轮子和郭文贵粉丝没区别,Abusive-only
奶，幾時都係最好飲 ,Neither
老年人的第一臺洋垃圾開機之後不知道做啥於是直接關了收抽屜裏了（ ,Neither
印度阿三真是又蠢又坏，像狗皮膏药一样找存在感，中国根本不屑陪它玩,Hate-speech
2016年之前我非常担心台湾人民头脑不清，经过2016年我知道，台湾人民比我分得清好赖。在国民党中那些50岁以上的人死完（是自然死亡，不能伤害人家）以前，大选不要选国民党。,Neither
RT : 反客为主了，法国白人要被黑人轰走了？😄 ,Neither
1905年的慈禧还年轻着吗？,Neither
你不是台湾人就别跟那装了，你东北人也没啥丢脸的。我们右派不玩身份政治，不搞地域歧视。歧视你，只是因为你蠢且坏。,Neither
就是片面的截取数据，不讲总量和质量，看到GDP的增速高了那么百分之零点几就高潮了，根本没看到实际增量差了中国一大截。用个难听点的比喻就像20年前中国军迷讨论用歼八能够打败F-22，印度人完全不计算即便能… ,Neither
狗日的日本鬼子不是说能喝吗，请日本人先喝,Hate-speech
不是愚蠢，是不要低估中共的邪恶，全中国人民都可以是中共的韭菜。毛曾经说过，为了党和国家的利益，就算死一半中国人也是值得的。说白了，党和国家的… ,Neither
反华纪录片“Do Not Split”所谓臭港人的不selfish的品德当然是自欺欺人的一派胡言，中国的崛起大势又不是一夜之间铸就的，需要无数雪花的一点一点堆积，当然有cool而又cool的臭港废青不可磨灭的贡献。现在的不selfish，就是螳臂当车、悔之莫及了：,Hate-speech
大陸喱再勁都係大陸喱 佢地識尊重就偷笑囉..,Hate-speech
丑鬼，无耻之尤！有比你更龌鹾低贱的人吗？一女侍二妇，民逗大佬是饥不择食，强奸猪也不能上你这头丑驴，真不要碧脸😂,Abusive-only
臭傻逼 你看看印度农民为什么要出口粮食？他们说的算吗多少印度人能吃饱肚子？,Abusive-only
你是台湾人么？,Neither
操你妈的小日本鬼子，你都不带得好病死的，嘴长你身上在这瞎装你妈个臭逼？一发东风快递把你家核平,Hate-speech
南無阿弥陀仏,Neither
"亂港分子駡人亂港分子??!! 死返大陸啦大陸喱日報, 用返你哋啲老翻微博啦, 學咩人用twitter呀, twitter係外國嘢嚟呀儍閪, 你用外國勢力亂緊港呀仆街。",Hate-speech
又到了打到日本🇯🇵鬼子的时候！ ,Hate-speech
主要是那几个台湾人的功劳,Neither
哈哈哈哪有你做香蕉狗做的这么自豪的，继续去舔白皮的屁眼吧。,Hate-speech
秃驴，你身上那身袈裟是英国人发明的珍妮纺纱机纺的啥，老祖宗黄道婆的技术织的是土布。,Abusive-only
技术问题一定会出乱子,Neither
把我陣子做的報告都仔細算才發現總共七個報告(˶‾᷄ ⁻̫ ‾᷅˵) 每一個都列出來的話 不要說讓人家猜 連我自己都不知道我到底在讀什麼科系 太棒了 我就喜歡這樣\(≧▽≦)/,Neither
不得不說吃豬屎的阿叉可惡！,Hate-speech
RT : #tdbk #轟爆 恭喜兩位牽手成功🎉🎉🎉🎉 ,Neither
我的中学抗战的时候被日本人炸平了,Neither
台蛙们很会自嗨嘛，在国际上你们是啥玩意儿，连美国都不敢承认你们的政权,Abusive-only
需要找時間幫妳上個課,Neither
又看到有人在网上诉苦说，某些中国人在美国多么多么地不被重视，工作努力也受歧视啊什么的。Well，海外华人也要自己检讨一下为什么总把自己困在华人小圈子里面，为什么不愿意跟洋人打交道，这样如何让别人信任又喜欢你呢。这事在一定程度上真不能怪别人，你看阿叉们混得多开啊。,Abusive-only
真希望在香港的你們也有機會可以看到🥺希望未來一定要有那樣的機會！你們也要過的好唷，一起等到那時候，還有可以再次一起追EXID真人的時候🥳,Neither
RT :  法轮功性质和奥姆真理教差不多。记得大学时教日语的老太太三十分钟的上课时间前十五分钟讲小宇宙。第一句，同学们哪，然后小宇宙。那时不知道是啥，觉得她神神叨叨的，啥大宇宙小宇宙的，后来回忆起才，哦。她还总和一女生套近乎说跟她有…,Neither
台蛙们媚日舔美是出了名的“贱”哦！就是被日美强奸了，她蔡英文一万个胆都不敢说出个“不”字,Hate-speech
華人，台灣人，香港人，日本人，韓國人，越南人要站出來反對這些標籤種族分化行為應該同其他群族組織all live mattersAsian lives matter口號才是種族歧視,Neither
抽中免手續費 免月租 免保證金 😉,Neither
印度阿三这种低劣的贱种还真是多,Hate-speech
咁想要大陸婆嚟，呢度少少錢應該夠你包車返上盲山兼搵蛇頭搭路買個大陸婆做你生仔機器  ,Abusive-only
你们那边都在干什么啊……都在干什么。可以去观察一下，有多少白人神灯和阿叉被华人带歪节奏。一般来说群体心理作用很是巨大，也许你可以拍两个抖音扔上去看。,Abusive-only
金裕賢是不是有看到之前那個黑人女性在拍車窗罵人，然後粉絲把她p在車子裡面的影片XDDD ,Neither
严厉打扫洋垃圾，,Hate-speech
你們台畜怎麼回事啊？我真的搞不懂你們的腦迴路 你不會真的以為我來和你講道理的吧？台巴賤畜能不能擺清楚位置啊？台巴子也配和人講道理了？笑嘻了 還有哦 你們台巴子個個在網上很猛 但是為什麼打個雷就要找防空洞躲啊 這麼慫？不戰為寶島了？有夠好笑的,Hate-speech
我们这里华人客户基本上会给几块钱小费。印度人、老墨和中东人给小费的情况比较少见。,Neither
狗日的印度阿三，还我同胞命来！！操你妈！,Hate-speech
F-5E擦撞墜海！26歲羅飛官才新婚殉職.潘上尉失聯搶救 政府草芥人命 还能飞 什么破飞机  可惜台蛙兵不敢反抗  可怜台蛙无奈做老人机 ,Abusive-only
美国之阴的人气越来越差了,Neither
好！气死日本小鬼子！,Hate-speech
内测我不说什么但稳定版这样我受不了真的,Neither
RT : 6/21/2021绿色贝雷帽就是要发动民间的正义力量！路德：现在就是在网络战、信息战中！1、节目留言2、 去塞林上校推特下面留言，提供信息情报！ ,Neither
其实百济算是开玩笑，中国的诉求是高句丽，有一说一，唐代历史里显示的高句丽是一个尚武凶残的文明，和尚文的新罗百济区别较大，且流行捕杀新罗人卖给唐朝人为奴隶，种种表现显示高句丽并不把新罗… ,Neither
台蛙滚远点，行不行，傻逼,Hate-speech
淨空老和尚開示：一切萬相都是因緣所生的，因緣所生法裡面，第一個依靠的就是真如本性。如果諸位學過唯識，唯識研究得很仔細，唯識裡面講九緣生法，這是粗說。《華嚴經》講的是無量因緣，法相宗把無量的因緣歸納，歸納成九大類，叫九緣生法。九… ,Neither
确实是台蛙，这么反智了已经，,Abusive-only
这一个个马屁拍的，你们的白大人不会因此给你发护照而把被你们瞧不起的黑人赶出欧美的！反而会拿香蕉人傻逼开刀的！不信等着瞧！都是一群白人至上主义者傻逼！我呸呸呸呸🤮🤮,Abusive-only
大陆人民一口一个废青港渣不恶毒？声称对台湾留岛不留人不恶毒？这时候政治问题不要牵涉到人民了？我看港民还是太善良，大陆猪死光才是对文明人类的贡献,Hate-speech
RT : 发一下CP28的大展板原图，是我最爱的两位大宝贝😭😭🙏🏻🙏🏻 ,Neither
對呀😉,Neither
看看热闹得了，犯不着说话给这帮轮子民运听。他们都是二等三等公民，哪天黑鬼一枪爆头他们也就结束了，那个河山硕，耿冠军，哪个死的不像一条狗？,Hate-speech
RT : 你們知道這張美軍蹺腳看遼寧艦的照片有多強嗎？我昨天無聊跑去罵中國環時總編胡錫進，一堆中國人開始留言攻擊我，反正又是血洗台灣那套。我貼了這張照片問遼寧艦為何不對美爹開火，就再也沒有中國人煩我了。這張照片簡直就是治支符。 ,Neither
你的美帝爹才是被黑种日的血统不纯正了天天种族歧视到头来白人狗奴和你这种狗奴为了讨好黑人每天被日乞… ,Abusive-only
